,name,price,product_url,image,rating,number_of_sales,tiki_now,freeship,under_price,discount,installment,gift,advertising,oficial or credit,tikinow_member_deal
1014,Miếng Lót Chuột Razer Cỡ Lớn (80 x 30 cm),69000,https://tiki.vn/mieng-lot-chuot-razer-co-lon-80-x-30-cm-p1524463.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.49211796&itm_medium=CPC&itm_source=tiki-reco&spid=49211796,https://salt.tikicdn.com/cache/200x200/ts/product/ef/6b/6f/6888e7a5c59fd498792c81b2bb15c42d.jpg,4.699999999999999,,True,True,False,0,False,False,False,,False
1015,"Tai Nghe Gaming 2021 Chống Ồn Cao Cấp XSmart GH5 Gamer Pro Phiên Bản Nâng Cấp sendem S2 , Tặng Bộ Phụ Kiện Mic Rời - Hàng Chính Hãng",219000,https://tiki.vn/tai-nghe-gaming-2021-chong-on-cao-cap-xsmart-gh5-gamer-pro-phien-ban-nang-cap-sendem-s2-tang-bo-phu-kien-mic-roi-hang-chinh-hang-p97036830.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.97036831&itm_medium=CPC&itm_source=tiki-reco&spid=97036831,https://salt.tikicdn.com/cache/200x200/ts/product/e1/b2/2c/7ab9c3be1087533d0b9f30077adb6a64.PNG,4.6000000000000005,,True,False,True,0,False,False,False,,False
1016,"Máy phát nhạc loa kèn thiết kế đơn giản kiểu dáng tân cổ điển sang trọng được làm từ chất liệu gỗ sồi Mỹ và loa kèn đồng thau sơn chống vân tay MPN11 có 2 màu nâu và trắng với đa dạng chức năng như Đĩa than, CD, USB, Bluetooth và đài FM.",15000000,https://tka.tiki.vn/pixel/pixel?data=djAwMetnMnvVmTO6i_Q6indA24ONtFPCM8mblJ9GhbQ5HylKkWacw2TTONizxoTeVHCJU3E7GrN_LPoAo7dWlUN6Dx1vD7-Qhwbdg65UBhpUe2YwbJa6FWm6zSzlStRei4mCVEOttZGsOWfUDeaMQsDdfgRjBY5KV9GziaUvQIpJBTIxhVOb9MUvvaEoCpqxcBKM3fC8bHdAL86eWEVgrut_EC8iAQRxqmL60Hik6SRUZE_qIRRMVt4GMC-IyouJSCmF_Cn6nfXxtvwAash2dJ8poQmXWYH299NOqOcySlIgN2lKQP5b9WXEAFw6or005jfd0GXvowNbtwASoX3pSjcwrjh2wioEwhtHBYfZT3zWbAp5dbtYUFGSwh3QbgD_w3xRDP9MhvWQswoEeHI9rl1ewbL3R9E6xF1E_W4Oisg37i7NqbGi0YWhvFwRldPxsXwbdKQJV_60qK0XkAjCCAW3g2q6gjdCJqSfCpei9xhtSqq4Mg2T_iBkOE-LXX-DNTpZwvVwySpSe2Kp0IBwnJ-c9njA82VmJtqgaweQ1wdvDbFK8Ei9_atBe5YbayOJPX67OrVZ54dtG2UQR2CV3Pk_EjOclxsw6gJKXwlE-iuJyZLLtC5LJHKLLyR-UWFIZqoTI-QtSVSZqMhw-aw8w__DkagwfDDYfLJ6OO8xEVDld2C9k3WsSeNm0L0naiSs10TzKxYQqmhkpri736VQpTr0z3mv5UNZBGsc-BiFmvhuVaMBPGSa3TjJ47qDJUiwQiRtjPR3Aq12rlm2zCPmjhi98Djzlv6lNMCniIDytYULvnjwhBRuwe0WvCkoC5UBA49o7e3GxXPpuJ7WfkBP2qQHTx1OT8j77CC1A2AU43REbQPlW23lF4IajeoP1HbJHsVGox4qaOY4GBcOd9H6yia2Y6IIkJvx_AZJEWjFuKqiBddjYjAsrTe6ObEPP6sYcaWl811UHMPJXIRgaHGY8GXP3Vv6f3SU9rw9KOx-8ooq_9vQkG0hT8FJsXb2-QkjvGzHvLb0Vg5eUKAoyelQVzSJq7dUkKkMdRdip1ITIizU0weT4LAp7At3DJLu9TrTsrT-Pt3mH80Q5WOCJg8S5bThc7aAeOGlgHTuv31SUtyj_3yhgixAep4XS3JGjRwSd3InBA&CLICK&reqid=hSoTcGI11N&pos=57&redirect=https%3A%2F%2Ftiki.vn%2Fmay-phat-nhac-loa-ken-thiet-ke-don-gian-kieu-dang-tan-co-dien-sang-trong-duoc-lam-tu-chat-lieu-go-soi-my-va-loa-ken-dong-thau-son-chong-van-tay-mpn11-co-2-mau-nau-va-trang-voi-da-dang-chuc-nang-nhu-dia-than-cd-usb-bluetooth-va-dai-fm-p95051493.html%3Fspid%3D95051497,https://salt.tikicdn.com/cache/200x200/ts/product/ba/a0/af/4841a1165fdc7bca9bdd2d72a4f7ba7d.jpg,0.0,False,True,True,False,0,False,False,Ad,,False
1017,"Tai Nghe Bluetooth Cảm Ứng Cao Cấp Tích Hợp Sạc Dự Phòng 2500mAh + Giá Đỡ Điện Thoại, Bass Cực Hay Và Kháng Nước Tốt F9",129000,https://tiki.vn/tai-nghe-bluetooth-cam-ung-cao-cap-tich-hop-sac-du-phong-2500mah-gia-do-dien-thoai-bass-cuc-hay-va-khang-nuoc-tot-f9-p140634860.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.140634861&itm_medium=CPC&itm_source=tiki-reco&spid=140634861,https://salt.tikicdn.com/cache/200x200/ts/product/2a/82/bf/e8dfe79245733631ccf20bf41f3dcdce.jpg,5.0,397,True,False,True,0,False,False,False,,False
1018,Adapter Sạc 2 Cổng Anker PowerPort II 24W - A2027 - Hàng Chính Hãng,320000,https://tiki.vn/adapter-sac-2-cong-anker-powerport-ii-24w-a2027-hang-chinh-hang-p3220153.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.3342569&itm_medium=CPC&itm_source=tiki-reco&spid=3342569,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/f9/dc/c1/9bed9f97103f6032c34617b9c431dc57.png,4.699999999999999,,True,False,False,29,False,False,False,,False
1019,"Tai nghe không dây blueetooth LANITH cao cấp 5.0 TWS F9 – Tai nghe Bluetooth kiểu dáng hiện đại, thời thượng - Hàng nhập khẩu – TA0002",117000,https://tiki.vn/tai-nghe-khong-day-blueetooth-lanith-cao-cap-5-0-tws-f9-tai-nghe-bluetooth-kieu-dang-hien-dai-thoi-thuong-hang-nhap-khau-ta0002-p79887552.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.81318288&itm_medium=CPC&itm_source=tiki-reco&spid=81318288,https://salt.tikicdn.com/cache/200x200/ts/product/b2/f8/e0/e9367e973f90e194307fb1a6a407590b.jpg,4.2,,True,False,True,41,False,False,False,,False
1020,"Tai Nghe True Wireless  REROKA-BIONIC Bluetooth V5.0, đeo êm tai, âm thanh sống động, hộp sạc có đèn led hiển thị  - Hàng chính hãng",499000,https://tka.tiki.vn/pixel/pixel?data=djAwMRg6sqpdkuBIJhUIA2jvaRWgIZ7MaGXatrCLQagyUxrh4znvCBgHimpLnSMv7xaP4EtIN3a4cX6gS6QhNM7jJ9WbJtnFxjjuQoj2y6EwSwDZiQyAAkUr6rH26jnMOQtPGa_ESkNQwhoxdW1N4_S0nrE8BslqIFrVf0GIR0sa9Vx_WzJdaB62PdG-J1mE89jwuavMg51ctzfXPO3xR1VGVXxETiSYjVQ-GGW6iwudKkbXWpfIGlNbAR2EqNalLzAdx7Z2-gdnEUPZVL2MAE7RivIH8rz8ueirjRESKYBY7e8hYQfmZIG0PI2AFhogHWjZmVYjnxWk0zDlthEUgSAyf6oBj5nXthNgpzsfahv4AHtGZzqgcKYjPLPOdl3Ht5bCLlOmoUv8lB-71_eHa1WarCGkGY7n4ooqT8UuTIwxc0MPh522xIHYWNcQYJCUVxtsSdjwb8GBKrQ-iHENZ1E7n3z-lKAhNHnjc6ldq0RlWGI8QQOc5J4Xgb1v-FrRIrvq-LapNjTFMPwCJGQxb2IxEuTTgx5iF8ZNk48oOD6otgLLHgosG66Bk9qZ9BIoygOKYL4Fy58KVQvZMUBKtSlUyDDweol4wHBmJugzz5iPbA_WMkQK52VSVkpmzaE0FK8xGLNdexzn9sjQouPMZULuUCU2Gi7UuThjoe4ZN3TtISEnXUMvIDdIJbcsHWYoq4nVM1S6pVbJQB1a3tYSvgEP0301k2P_7c8mGtXg5uMTQETpBMLOCuY8lW17Z5gB08iNNE-IQgXiRPkfrfy1qktd0UjGyklmp-VBGMmWWLgXCq8GNrrPV1hoK2Bz2JWduIAHr9pOERekYC92Bhh7VaG0lmjfa6iKeyvO1g-ohxvFha-G8edxLw81nNd3QUwS3ldvDDVNVvRneZ7HGrjguqxtfxMRtmWmHH6npo9U_F5jMnmRvD2rzjZJoJcY-J1uIgSVTnbq_gMNVg3sMjhboKXX--lTP2Mubr0WN8nxR_cD2cv75v7YZb0ljFhFdemV5RXvp2kpUrna02aZOqHWNeVDFCymvURyRhlLlwtAWoSxfgbb0fF2atOWuLIhYnj5FNXZFl1RWtNl5aAnN5EZAjHoli7OkyvJe7wGZvk3L8_YaupGnurzNZtnRQbok1tABxO_FB00XwHvb7m3og&CLICK&reqid=hSoTcGI11N&pos=61&redirect=https%3A%2F%2Ftiki.vn%2Ftai-nghe-true-wireless-reroka-bionic-bluetooth-v5-0-deo-em-tai-am-thanh-song-dong-hop-sac-co-den-led-hien-thi-hang-chinh-hang-p78283330.html%3Fspid%3D78283331,https://salt.tikicdn.com/cache/200x200/ts/product/49/92/a3/89674a97ad8dd6124ddb7c0fb5956871.jpg,3.9000000000000004,47,True,False,True,17,False,False,Ad,,False
1021,Giá Đỡ Để Bàn Máy Tính Bảng Ipad Điện Thoại (Lớn) Hợp Kim Nhôm Cao Cấp - Điều Chỉnh Góc Độ - Trục Kép- Gấp Lại Tiện Lợi Hàng Chính Hãng,374000,https://tiki.vn/gia-do-de-ban-may-tinh-bang-ipad-dien-thoai-lon-hop-kim-nhom-cao-cap-dieu-chinh-goc-do-truc-kep-gap-lai-tien-loi-hang-chinh-hang-p68823687.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.68823689&itm_medium=CPC&itm_source=tiki-reco&spid=68823689,https://salt.tikicdn.com/cache/200x200/ts/product/de/3d/78/addee818aea1fb47b688c3145b59f57b.jpg,4.8,1000,True,False,True,6,False,False,False,,False
1022,"[Giá đỡ] Chân đế để bàn kẹp điện thoại tiện dụng dùng livestream, quay video và giải trí",28900,https://tiki.vn/gia-do-chan-de-de-ban-kep-dien-thoai-tien-dung-dung-livestream-quay-video-va-giai-tri-p56313543.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.81287987&itm_medium=CPC&itm_source=tiki-reco&spid=81287987,https://salt.tikicdn.com/cache/200x200/ts/product/6c/bb/92/7574370ab2a4932158579aaf203d2449.jpg,4.6000000000000005,,True,True,False,0,False,False,False,,False
1023,Loa Vi Tính Microlab B51 - Hàng Chính Hãng,229000,https://tiki.vn/loa-vi-tinh-microlab-b51-2-0-4w-hang-chinh-hang-p379462.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.78307&itm_medium=CPC&itm_source=tiki-reco&spid=78307,https://salt.tikicdn.com/cache/200x200/media/catalog/product/m/i/microlab_b51_portable_amplified_speaker_for_tablets-laptops-mp3.jpg,4.3,,True,False,True,4,False,False,False,,False
1024,Miếng Dán PPF Full viền dành cho OPPO Reno 6 / reno 5 / reno 4 / reno 4pro Bảo vệ máy tránh trầy xước,38250,https://tka.tiki.vn/pixel/pixel?data=djAwMQliYCIMNEugPEeiXAK1ryBazOaChwnb66eunU9mjkxIsV7BPOM4iwRMnwlfnjX0EWUNQ-b7Nhn7_3pkORNqkuCW7psgsiOkG8XFxZmFE_y5UXOKZxUrJ1Vgwg3vZdmX4Kpa9sYe0PKh6bGe80HObacYiB9MAJj_fjc-qNmGwghMn79JyXGbA3J74PqZ6-nRVCiwkK5LDJENxczc5yl1kfy9bSMPLyN93uDElsO69ShLruFDeRRRU8QJUu8KeQDTvR_DMnXPbzNS7HstbtDS55hbib2ojAZftWFyvrn7dpneccKbZsDwvyJ7q_y9aBTHGItpVlt8YAFQ64_F0-SmG256zQ6KQSGPb9Ugv6llA5KcR7Kias75reQyCw9h5VwL1wFnUmabJZPF636TZQ5gO66-2YheJFc4vcD6SV01Vd7EwsJPnrTVW7sq1V9pHXKEMmjIDZIOdHVwdMw-hMdIrA_uXVhpj_j1Dm5wmkn8L-mcGul9kuxbsLxyQgfUFTOPocwdy8Up-FGb7rRFv040E5Loe7Y4q3AywH9BTpD_7964nHX2IwcCu7OQPL_2nnUshMGN-9bVtuByNFCmHHRr9THfPjFsb4gJtfhVfzpTJ_UPAYJgEgzrdEyRyIN1_jszg4LDGtPfGq6gdYorDH5cFl0NLC3-EpOwk7v4W4Ac83wU8WEoM6MP51q9xRNYEhEdLT_SNmy8kPalCzOZM4S7d13jmTd6iz9IIPuWZ0Om9wA45eti5n4JC_-RIStYKzAOdxYP4pkB_5eq_k2hFujDuP3JcSRGoQmP0Omk-XR40UgaSgVOpm7Xc6qw5eec-p7GIKDPjABjAtjqLN8eP8mbjeyXKEbcpZbPOepIMwaz3KbpPf0-Eoov7QOpL15gYjDGV1q-yV9DMrKNq9JxlcnnFmZHudAa4rzv3vSrx3Akl392FqbSIem7ZJ0rzra4T10VZOK-Ns_gaCLfbSgBRhZOruXLw7Lx25ekvyL40aDkIJ8jbUb8ej4kJrp5xZK6g-7dNNY8Df2xLq9wIRGTGtT3A8v0grT2Li1Qj4zEP9msZq9L8zdBV-anA0q9TNkK8lu0tmqVAJp_SF7PfgbcbcBQUfJurNphyBAPWH9VY-SUtFsJcCGvljQNXZXrvUmZF1Bh8cRjhhT5494&CLICK&reqid=hSoTcGI11N&pos=65&redirect=https%3A%2F%2Ftiki.vn%2Fmieng-dan-ppf-full-vien-danh-cho-oppo-reno-6-reno-5-reno-4-reno-4pro-bao-ve-may-tranh-tray-xuoc-p147913860.html%3Fspid%3D147913862,https://salt.tikicdn.com/cache/200x200/ts/product/42/86/e4/829bdd0f8f0439efe614dfb842a18706.jpg,1.0,2,True,False,False,0,False,False,Ad,,False
1025,Webcam HXSJ S4 HD 1080P USB3.0 2.0 Có Thể Điều Chỉnh 360° Kèm Mic Cho Cuộc Gọi Video - Hàng Chính Hãng,530000,https://tiki.vn/webcam-hxsj-s4-hd-1080p-usb3-0-2-0-co-the-dieu-chinh-360-kem-mic-cho-cuoc-goi-video-hang-chinh-hang-p77868208.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.77868209&itm_medium=CPC&itm_source=tiki-reco&spid=77868209,https://salt.tikicdn.com/cache/200x200/ts/product/a0/2e/65/01b87be650d1d61f684be633b5704f61.jpg,4.5,1000,True,False,False,38,False,False,False,,False
1026,Bàn Phím Giả Cơ Chuyên Game Bosston 803 LED (7 Màu) - Hàng Chính Hãng,145000,https://tiki.vn/ban-phim-gia-co-chuyen-game-bosston-803-led-7-mau-hang-chinh-hang-p1044890.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.41247265&itm_medium=CPC&itm_source=tiki-reco&spid=41247265,https://salt.tikicdn.com/cache/200x200/media/catalog/product/1/_/1.u5618.d20171020.t121625.494364.jpg,4.5,,True,True,False,0,False,False,False,,False
1027,Loa Vi Tính Để Bàn ROBOT RB480 Công Suất 10W Pin 1200mAh Kiểu dáng hiện đại- Hàng chính hãng,329000,https://tiki.vn/loa-vi-tinh-de-ban-robot-rb480-cong-suat-10w-pin-1200mah-kieu-dang-hien-dai-hang-chinh-hang-p73640605.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.73640606&itm_medium=CPC&itm_source=tiki-reco&spid=73640606,https://salt.tikicdn.com/cache/200x200/ts/product/87/29/b2/fd0a406383b449b0ff81d527d072e2f4.jpg,4.699999999999999,,True,True,False,33,False,False,False,,False
1028,Tai nghe không dây chụp lại Remax RB-620HB - Hàng chính hãng,850000,https://tka.tiki.vn/pixel/pixel?data=djAwMa8a-i3_oikLcgkdewitX3dNMpmlOTyvxqvAw_UacqfahC8dSe3YOI7rOQITbb547vroBV-WwgN_00X2sz11bNcT5gpit4AXaGl9brH7AUtQO8p2ak2zA4niDBi5yJhy0yi5G-w8RJPX0SW495KrmhGLUcIpEG8GsCrfLDp9dyyodK6pJj9YgNAX3ogsD3RkjF830De_AoV4Gk6CtW1_vwnbhGkxxLc8p_IUE9xLgCyEgI8QrxnnRnZP3gcBcdUKM6mHGFCzcBNGLd8C4v0hiyltRvYzhx5VM2FI144WtTJuzAJ1E1MX5madeM0COWKJ2NXicE2BQ4VGWy4Y3bpuB5VivNGndnr6AxL2nakB-io7w40DxE3jZcMzEbpW1WKsNV7_XafCNsfDCDn5Tq6Os81__75Z8iLV-qCpKvNOtQchNgXvf9nJoy0_TylqzJWA0GZsx5beDKRVSez5dRtoG9eQiBchR3VkXJFiA4GKbnZdGRo0D9W-PIuadAZf1OVsnglV6npZqEHzYk7SjPp-Vopbn13cqAsviBsxE4dYJ8vVzDelaKL9dl5z-P5OLk71g01npHq5uyXjK0WABiQipAUNCJrqLMSYP0dpiVLh9rrpiIrJJ0JyV_Fx5QhOn8S2sqzjVfgdc3KqGVYsg_QG7yqdlat0G9OswesVGwWgRimfzq2eXJgwkUhbyeVvRSwg_j02z7Y0sFdn69rm_YYMcMG5c-1NHpnPx2f09kSk-tYhsRcn_8Whtu_UD_-K8_jsNmhB0dp_A7NC9N6Rtysr4dp5jrjiP_702ofHrsA0XNeVJ63RHsgVkqtl8bMDYyDj5QGXc3obZuqBAF_k5RrJSYPYa5smUawPH1kQ0HujlfUdBET4rVuoSl95dGjQQ0hgm9p93dryWEpPgCe2fgvidn6itKG34pCDOPF9Mwf2Y9K9Y2kjHSlzI7ccrj6Dm8b6WI3Fh04c0NoV-qokjYqmf4A4r2-PVuBHV6EUHel4960cH_5v-LS5Nv7yynPeqW_ualREPw0VjIyshUsgFB6LtmpxPsvnxSFKPvDTFmPPqQkhm63enS0QgMC-Yz5-SQ2DhPnCOAK6mad0NpM1FApqCzWvncandjXC7K0kmu4yl7Dv01vF-tvNN-3jufrgOM6wGjxLE4EutpyG_50QqnrnUw&CLICK&reqid=hSoTcGI11N&pos=69&redirect=https%3A%2F%2Ftiki.vn%2Ftai-nghe-khong-day-chup-lai-remax-rb-620hb-hang-chinh-hang-p113569143.html%3Fspid%3D113569147,https://salt.tikicdn.com/cache/200x200/ts/product/1f/59/43/86fdca53fd1ea047367da1d888be7719.jpg,5.0,36,True,True,False,15,False,False,Ad,,False
1029,Bộ Bàn Phím Giả Cơ và Chuột Chuyên Game G21 Led 7 Màu,148900,https://tiki.vn/bo-ban-phim-gia-co-va-chuot-chuyen-game-g21-led-7-mau-p3953455.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.10866793&itm_medium=CPC&itm_source=tiki-reco&spid=10866793,https://salt.tikicdn.com/cache/200x200/ts/product/d8/1e/46/34243cc1413d498aad5a9ec7be402df1.jpg,4.5,673,True,True,False,0,False,False,False,,False
1030,Tai nghe Bluetooth V5.0 True Wireless Earbuds điều khiển cảm ứng hỗ trợ nghe đơn hoặc đôi 2 bên tai với micro HD chống ồn dành cho smartphones,349000,https://tiki.vn/tai-nghe-bluetooth-v5-0-true-wireless-earbuds-dieu-khien-cam-ung-ho-tro-nghe-don-hoac-doi-2-ben-tai-voi-micro-hd-chong-on-danh-cho-smartphones-p73258681.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.73258682&itm_medium=CPC&itm_source=tiki-reco&spid=73258682,https://salt.tikicdn.com/cache/200x200/ts/product/3e/5b/96/3808b8c8150bae540f10d4253477bf2f.jpg,4.6000000000000005,,True,True,False,49,False,False,False,,False
1031,"Dây Cáp Dù Lõi HDMI 2.1 8K 48Gbps, 4K 165Hz Dài 2M CHOETECH XHH01 Dùng Cho Tivi/ Máy Tính/ Playstaysion - Hàng Chính Hãng",219000,https://tiki.vn/day-cap-du-loi-hdmi-2-1-8k-48gbps-4k-120hz-dai-2m-choetech-xhh01-dung-cho-tivi-may-tinh-playstaysion-hang-chinh-hang-p88798139.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.88798140&itm_medium=CPC&itm_source=tiki-reco&spid=88798140,https://salt.tikicdn.com/cache/200x200/ts/product/59/74/b3/4dd8be509cd119261ecbadf853bbdf75.png,4.8,,True,False,True,44,False,False,False,,False
1032,"Giá Đỡ Máy Tính, Laptop, iPad, Macbook Hợp Kim Nhôm Cao Cấp. Hỗ Trợ Tản Nhiệt Chống Mỏi Cổ, Vai, Gáy. Hàng Chính Hãng Tamayoko",469000,https://tka.tiki.vn/pixel/pixel?data=djAwMTALpHCv6xhRn09TOF0fstk4BHCpefjWyvlPmkIdysl6QZ_KSkTcCiTdAygH32nQE-KSY_n7EkRwoyFraAKrNKWzkvK0xNucKqM4auvZSWqjHaphirxgI1gtwo-JR8DelbOFo4qYeKhYSS_qa97r9sjr9NyI_OlnElWpPIvB21kCg4PH8FaL2VYH2scxJTzpiYRPa3OsMzjezDei-fgpvLau7nhXlD0QfHT2_zAce3rEpYSgorNIdYRbGgpV8ddJAJ9C9u1Ase5uqeLinsgcC8clbIumn0862AR6ljQbO_OwnWBHpR8fRmZ8303oJ9T3BrpRNCwGWN3JOr9ucLfM0-gFSUtU8KyOI3O4bevdT2jTcmdOl7PKzEV1VQfEIcJOdBgpfS8oRX7wVqBvh5xQAyDAh7isDYS_mEvLe4GFLy6KQBxBTTmPd-AJpvMyDQ9sNVev4vidY0bUtbE9x5acrkzBhcYPWrgJ43MYoI-fqlAj1CXeRgIk-CIIf7LWFBuRN4w7_ViyTx2Cewe3mNf7rbEQ0aHc9OYTXY0_xbTzNXa53V1BpLxsbLG7-0J5Xj_QyJDZ7fSwtIEF8zpUyHpoY8XUNYwd9nmpxSBzxzM9yf6UJ-EUeZM_VAZBOWjIjdk7tbS1CL3zYunE4r2ST1AU_VYsIPhpJ8sV1FrGdI0j8U4tnzAcfDC2LHcFB4z-NEkLQJ_oauU6ldnhY_oDJEVMh-cg8Nob4uq0oakRoir7IDT9twMw2RbHIo1Cfu2dVptYRzlXpiIjaxeTPEZS-s8BDLmN3xdokbXkgpG9NLj6rizsnkEJk24MV6ZZ_ErDvqh8jKpJmY03R-chMRumE9m8xYO3SIQ2tHCzr0ZzKXYJ2ihWA159YoBi0yC49ZjfobxxIRdBCENfJoJ6C7zlDzaHjEpDBegi5khpo0XcLtZh8aCcbUphXLz4JSTOeQbKAEN7joDDslJeAUL72kBaVX_OaT75-7GEiq6XkRal2sb0SBOyAszL5LZdSwIaeI2E3Rdga5obn3zSq9vsnVu2ApEJUSb6gwM_yS5BN_SiNhXiMXzfQxk2U5c_cRq4Bz_uHsF1ba0YyfmI8UlzVEPccMSd3cnzkCBDa_75U-94M0Gj8vpqVvsUYPoO6zhK1EzDl5wtODSBk7V6-5to&CLICK&reqid=hSoTcGI11N&pos=73&redirect=https%3A%2F%2Ftiki.vn%2Fgia-do-may-tinh-laptop-ipad-macbook-hop-kim-nhom-cao-cap-ho-tro-tan-nhiet-chong-moi-co-vai-gay-hang-chinh-hang-tamayoko-p102391960.html%3Fspid%3D108217670,https://salt.tikicdn.com/cache/200x200/ts/product/29/ed/c9/1bd0896fb7f2229eb4e5f61902f81941.jpg,5.0,352,True,False,False,0,False,False,Ad,,False
1033,"Loa bluetooth speaker LANITH A2 dáng dài 2 loa cực đỉnh – Tặng kèm dây sạc 3 đầu - Kiểu dáng sang trọng hỗ trợ thẻ nhớ, đài FM - Hàng nhập khẩu – LWR000A2.CAP001",179000,https://tiki.vn/loa-bluetooth-speaker-lanith-a2-dang-dai-2-loa-cuc-dinh-tang-kem-day-sac-3-dau-kieu-dang-sang-trong-ho-tro-the-nho-dai-fm-hang-nhap-khau-lwr000a2-cap001-p88796420.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.88796422&itm_medium=CPC&itm_source=tiki-reco&spid=88796422,https://salt.tikicdn.com/cache/200x200/ts/product/0d/09/62/54faeba6fd2347eb3a110ccae37ae9e7.jpg,4.5,1000,True,False,False,5,False,False,False,,False
1034,Chuột không dây sạc điện HXSJ M103 - Hàng chính hãng,139000,https://tiki.vn/chuot-khong-day-sac-dien-hxsj-m103-hang-chinh-hang-p56859344.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.56859346&itm_medium=CPC&itm_source=tiki-reco&spid=56859346,https://salt.tikicdn.com/cache/200x200/ts/product/06/ed/34/37b3fb1cadc4fd2fb50b8dd8de2d9e12.jpg,4.699999999999999,,True,False,False,44,False,False,False,,False
1035,Cáp chuyển đổi HDMI sang VGA FULL HD 1080P dây chuyển đổi từ hdmi sang vga,42900,https://tiki.vn/cap-chuyen-doi-hdmi-sang-vga-full-hd-1080p-day-chuyen-doi-tu-hdmi-sang-vga-p51510460.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_category-listing-tikinow-v1_202201100600_MD_PID.63935466&itm_medium=CPC&itm_source=tiki-reco&spid=63935466,https://salt.tikicdn.com/cache/200x200/ts/product/57/82/3c/2f5e5584d198dd462263c07fff58dd61.jpg,4.3,,True,True,False,0,False,False,False,,False
